symbol	target_address	status	extent_hex	region	sha256	function_address	function_extent_hex	access_address	access_opcode	base_register	trace_addresses	instruction_window_sha256	callee_address	callee_sha256	matching_evidence	matching_evidence_sha256	requesters	proof_kind	function_sha256	analysis_sha256	claim
DAT_00345370	0x00345370	DIRECT_ACCESS_PROVED	0x8	initialized	af5570f5a1810b7af78caf4bc70a660f0df51e42baf91d4de5b2328de0e83dfc	0x001161a8	0x598	0x00116218	ld	3	0x00116214	0e721a1bcb9536fb07ddba05ab00bfdda4b2e230a3743dbcbe4167f520009780			analysis/matching/hunt1000plus-v46-validated-42.tsv	c13a582a9b6bc100256670dbc0d2b2bda6f10293f4359e3b2fd912dcf8c2f5db	ps2/progress28_structural_lift_recovered.o	block-local-constant	2ec6ebb4a8a8934817467f937fb7c8ac4215349a0e006c0ecb949c52c3bd90f7	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
DAT_00345378	0x00345378	DIRECT_ACCESS_PROVED	0x8	initialized	af5570f5a1810b7af78caf4bc70a660f0df51e42baf91d4de5b2328de0e83dfc	0x00115a18	0x140	0x00115a94	sd	3	0x00115a4c;0x00115a68	e0ad07c172a7484f5c2faea6ab1d9fb5c5177b61c7efc9f7f9f3182636d0a58c			analysis/matching/hunt500plus-v33-validated-204.tsv	198b46bab535289a94dc3974ab342f12191763e99b5f096294b68629f210f5a7	ps2/progress28_structural_lift_recovered.o	block-local-constant	987cd262d474b0e14be976525c53cc5b75a1a6711c76e3a4abc04e58622b863a	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
DAT_00345380	0x00345380	DIRECT_ACCESS_PROVED	0x8	initialized	af5570f5a1810b7af78caf4bc70a660f0df51e42baf91d4de5b2328de0e83dfc	0x00115a18	0x140	0x00115a88	sd	3	0x00115a4c;0x00115a68	cf142510bc7b1735dc5af76628e00525dde544389f483e4bfb6a1606a18b76c5			analysis/matching/hunt500plus-v33-validated-204.tsv	198b46bab535289a94dc3974ab342f12191763e99b5f096294b68629f210f5a7	ps2/progress28_structural_lift_recovered.o	block-local-constant	987cd262d474b0e14be976525c53cc5b75a1a6711c76e3a4abc04e58622b863a	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
DAT_00345390	0x00345390	DIRECT_ACCESS_PROVED	0x4	initialized	df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119	0x00115a18	0x140	0x00115acc	sw	3	0x00115a4c;0x00115a68	6b0de85c920676e2f0f81e2d602d54431a9e3c49b2c64dc51316077d4cb05c5c			analysis/matching/hunt500plus-v33-validated-204.tsv	198b46bab535289a94dc3974ab342f12191763e99b5f096294b68629f210f5a7	ps2/progress28_structural_lift_recovered.o	block-local-constant	987cd262d474b0e14be976525c53cc5b75a1a6711c76e3a4abc04e58622b863a	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
DAT_00345394	0x00345394	DIRECT_ACCESS_PROVED	0x1	initialized	6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d	0x00115a18	0x140	0x00115ad0	sb	3	0x00115a4c;0x00115a68	55b35ca0d65e80b8560c256723e256a70676d3c38d91520fa3edad2889f34fc4			analysis/matching/hunt500plus-v33-validated-204.tsv	198b46bab535289a94dc3974ab342f12191763e99b5f096294b68629f210f5a7	ps2/progress28_structural_lift_recovered.o	block-local-constant	987cd262d474b0e14be976525c53cc5b75a1a6711c76e3a4abc04e58622b863a	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
DAT_00345398	0x00345398	DIRECT_ACCESS_PROVED	0x4	initialized	df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119	0x001161a8	0x598	0x001166fc	lw	5	0x001166ec;0x001166f4	b4215a811b014cf4d12f1fbe2dff1220f77b650b966c138fb471b9594b800645			analysis/matching/hunt1000plus-v46-validated-42.tsv	c13a582a9b6bc100256670dbc0d2b2bda6f10293f4359e3b2fd912dcf8c2f5db	ps2/progress28_structural_lift_recovered.o	block-local-constant	2ec6ebb4a8a8934817467f937fb7c8ac4215349a0e006c0ecb949c52c3bd90f7	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
DAT_0034539c	0x0034539c	DIRECT_ACCESS_PROVED	0x1	initialized	6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d	0x00115a18	0x140	0x00115ad4	sb	3	0x00115a4c;0x00115a68	ad68743f86292340ae510995f5d942b006606c44054d29be7dfa7a8a200cba03			analysis/matching/hunt500plus-v33-validated-204.tsv	198b46bab535289a94dc3974ab342f12191763e99b5f096294b68629f210f5a7	ps2/progress28_structural_lift_recovered.o	block-local-constant	987cd262d474b0e14be976525c53cc5b75a1a6711c76e3a4abc04e58622b863a	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
DAT_0034539d	0x0034539d	DIRECT_ACCESS_PROVED	0x1	initialized	6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d	0x001513bc	0xcfc	0x00151440	sb	3	0x00151438	bc0562c631883ba69a30569cdf92d76a7172a267c9f31551055a57d4c8598d91			analysis/matching/hunt1041-v52-validated-17.tsv	05383075b5e8de362905b18184a8b4b88c4b9e1310568ac1791fff170c6129d9	ps2/progress28_structural_lift_recovered.o	block-local-constant	6239824cf4772b39bebc112b1e8f4ec711b8e0fbf7366ee2bee95c8cd57b4239	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
DAT_003453a0	0x003453a0	DIRECT_ACCESS_PROVED	0x4	initialized	df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119	0x00115a18	0x140	0x00115af4	sw	3	0x00115a4c;0x00115a68	fbf81f94c8f53a07f9cc9854ade1830abf17a19f3f9764c90304b9b52e7871f9			analysis/matching/hunt500plus-v33-validated-204.tsv	198b46bab535289a94dc3974ab342f12191763e99b5f096294b68629f210f5a7	ps2/progress28_structural_lift_recovered.o	block-local-constant	987cd262d474b0e14be976525c53cc5b75a1a6711c76e3a4abc04e58622b863a	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
DAT_003453a4	0x003453a4	DIRECT_ACCESS_PROVED	0x4	initialized	df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119	0x00115a18	0x140	0x00115afc	sw	3	0x00115a4c;0x00115a68	c3d378934f7819b61327204a63b781b7821752699e04597434556cc071bd261c			analysis/matching/hunt500plus-v33-validated-204.tsv	198b46bab535289a94dc3974ab342f12191763e99b5f096294b68629f210f5a7	ps2/progress28_structural_lift_recovered.o	block-local-constant	987cd262d474b0e14be976525c53cc5b75a1a6711c76e3a4abc04e58622b863a	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
DAT_003453a8	0x003453a8	DIRECT_ACCESS_PROVED	0x1	initialized	6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d	0x00115a18	0x140	0x00115a3c	sb	16	0x00115a24	926d4351650e64f92a5b34923b3ce6385dcc0e094c5c7b6a43e320dfaeac3d18			analysis/matching/hunt500plus-v33-validated-204.tsv	198b46bab535289a94dc3974ab342f12191763e99b5f096294b68629f210f5a7	ps2/progress28_structural_lift_recovered.o	block-local-constant	987cd262d474b0e14be976525c53cc5b75a1a6711c76e3a4abc04e58622b863a	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
DAT_003453a9	0x003453a9	DIRECT_ACCESS_PROVED	0x1	initialized	6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d	0x00171700	0x6e8	0x00171b20	lbu	17	0x00171ae4;0x00171b0c;0x00171b1c	f1664c09f03f58a3a158cb03f8b3623386c60f6b5a974f78aec2753208198f57			analysis/matching/hunt1041-v52-validated-17.tsv	05383075b5e8de362905b18184a8b4b88c4b9e1310568ac1791fff170c6129d9	ps2/progress28_structural_lift_recovered.o	cfg-must-constant	f1664c09f03f58a3a158cb03f8b3623386c60f6b5a974f78aec2753208198f57	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
DAT_003453aa	0x003453aa	DIRECT_ACCESS_PROVED	0x2	initialized	96a296d224f285c67bee93c30f8a309157f0daa35dc5b87e410b78630a09cfc7	0x00127b78	0x288	0x00127b8c	lhu	17	0x00127b80;0x00127b88	da2d1624ba0efdb24b3b80330e925e1a26fa93861e666dad11a3e0154fef92a2			analysis/matching/hunt1000plus-v46-validated-42.tsv	c13a582a9b6bc100256670dbc0d2b2bda6f10293f4359e3b2fd912dcf8c2f5db	ps2/progress28_structural_lift_recovered.o	block-local-constant	6cc956f4227aa9bebd8fa045f54a8e50c313902143136c3b064f7c92d71802c8	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
DAT_003453ac	0x003453ac	DIRECT_ACCESS_PROVED	0x2	initialized	96a296d224f285c67bee93c30f8a309157f0daa35dc5b87e410b78630a09cfc7	0x00129420	0x2a4	0x001295e4	lhu	2	0x001295dc	5827a30de4dc5000da8efd7bad9a9ee3ee99baab5bad9142ff63ed79c12eee13			analysis/matching/hunt1000plus-v34-validated-16.tsv	3e824f63d90666b021b356df579c5d3404e23acffa3e959ea863354f4219d1f3	ps2/progress28_structural_lift_recovered.o	block-local-constant	934bda7461a1d4f2f601c215f9d61ae8d860838b350f4ddf3cd8c55a9781e9b6	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
DAT_003453ae	0x003453ae	NO_DIRECT_ACCESS_WITNESS															ps2/progress28_structural_lift_recovered.o				indexed/pointer/array/object bounds require separate proof
DAT_003453b0	0x003453b0	DIRECT_ACCESS_PROVED	0x2	initialized	96a296d224f285c67bee93c30f8a309157f0daa35dc5b87e410b78630a09cfc7	0x00127b78	0x288	0x00127ba0	lhu	17	0x00127b80;0x00127b88	6cc956f4227aa9bebd8fa045f54a8e50c313902143136c3b064f7c92d71802c8			analysis/matching/hunt1000plus-v46-validated-42.tsv	c13a582a9b6bc100256670dbc0d2b2bda6f10293f4359e3b2fd912dcf8c2f5db	ps2/progress28_structural_lift_recovered.o	cfg-must-constant	6cc956f4227aa9bebd8fa045f54a8e50c313902143136c3b064f7c92d71802c8	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
DAT_003453b2	0x003453b2	NO_DIRECT_ACCESS_WITNESS															ps2/progress28_structural_lift_recovered.o				indexed/pointer/array/object bounds require separate proof
DAT_003453b4	0x003453b4	NO_DIRECT_ACCESS_WITNESS															ps2/progress28_structural_lift_recovered.o				indexed/pointer/array/object bounds require separate proof
DAT_003453b6	0x003453b6	DIRECT_ACCESS_PROVED	0x2	initialized	96a296d224f285c67bee93c30f8a309157f0daa35dc5b87e410b78630a09cfc7	0x00115db0	0x378	0x00116008	sh	10	0x00115f64;0x00115f6c	87f7355812662417e9cabbe17210175c67819dedfc6acd8980b07fa2fa47d4ca			analysis/matching/hunt500plus-v33-validated-204.tsv	198b46bab535289a94dc3974ab342f12191763e99b5f096294b68629f210f5a7	ps2/progress28_structural_lift_recovered.o	block-local-constant	a61d5b00a4933937d6bafda4bd925035b2ba7c21dc78f04222eaa4cd3e933633	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
DAT_003453b8	0x003453b8	DIRECT_ACCESS_PROVED	0x4	initialized	df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119	0x00115db0	0x378	0x00115ddc	lw	16	0x00115dd0	0e60e9acc6f3ef352c5fdacac87ab158f752f69ffc02d04de152adae41d46283			analysis/matching/hunt500plus-v33-validated-204.tsv	198b46bab535289a94dc3974ab342f12191763e99b5f096294b68629f210f5a7	ps2/progress28_structural_lift_recovered.o	block-local-constant	a61d5b00a4933937d6bafda4bd925035b2ba7c21dc78f04222eaa4cd3e933633	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
DAT_003453bc	0x003453bc	DIRECT_ACCESS_PROVED	0x1	initialized	6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d	0x001acbf0	0x114	0x001acce0	lbu	3	0x001accd0;0x001accd4	6aa5c9808c1ad96c7f32eccecb21fa7312b9f5dd611b2783eec36476185ca5a7			analysis/matching/hunt400-v9-validated-64.tsv	b3f060b4eb6026892fe5c21b010273bd806125d898cc7d50bf05631d6d64e6f8	ps2/progress28_structural_lift_recovered.o	block-local-constant	edd2ea0badac63b79a8d45d6f71ad550cabfa246e4faf0549a45bb7d0ce40f7e	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
DAT_003453be	0x003453be	DIRECT_ACCESS_PROVED	0x1	initialized	6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d	0x0010a934	0x414	0x0010ac8c	sb	2	0x0010ac78;0x0010ac80	35f8c782071b7bd11806b49fd642e579e34fcfa1e7649d15b6d91af99fd171f6			analysis/matching/hunt1041-v52-validated-17.tsv	05383075b5e8de362905b18184a8b4b88c4b9e1310568ac1791fff170c6129d9	ps2/progress28_structural_lift_recovered.o	block-local-constant	7b9b22e9e4219577dc0519b524ba93e24e2829c425bdbcfe6b7213c47f245ac0	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
DAT_003453bf	0x003453bf	NO_DIRECT_ACCESS_WITNESS															ps2/progress28_structural_lift_recovered.o				indexed/pointer/array/object bounds require separate proof
DAT_003453c0	0x003453c0	NO_DIRECT_ACCESS_WITNESS															ps2/progress28_structural_lift_recovered.o				indexed/pointer/array/object bounds require separate proof
DAT_003453c8	0x003453c8	NO_DIRECT_ACCESS_WITNESS															ps2/progress28_structural_lift_recovered.o				indexed/pointer/array/object bounds require separate proof
DAT_003453d0	0x003453d0	NO_DIRECT_ACCESS_WITNESS															ps2/progress28_structural_lift_recovered.o				indexed/pointer/array/object bounds require separate proof
DAT_003453d8	0x003453d8	NO_DIRECT_ACCESS_WITNESS															ps2/progress28_structural_lift_recovered.o				indexed/pointer/array/object bounds require separate proof
DAT_003453e0	0x003453e0	NO_DIRECT_ACCESS_WITNESS															ps2/progress28_structural_lift_recovered.o				indexed/pointer/array/object bounds require separate proof
DAT_003453e8	0x003453e8	NO_DIRECT_ACCESS_WITNESS															ps2/progress28_structural_lift_recovered.o				indexed/pointer/array/object bounds require separate proof
DAT_003453f0	0x003453f0	DIRECT_ACCESS_PROVED	0x1	initialized	6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d	0x0010ad48	0x628	0x0010af58	lbu	2	0x0010af54	4846a0b17504b5b6876a2adb02bd32e0975a3a36c1b8db446f1a2fd1f5b2dc63			analysis/matching/hunt500plus-v33-validated-204.tsv	198b46bab535289a94dc3974ab342f12191763e99b5f096294b68629f210f5a7	ps2/progress28_structural_lift_recovered.o	block-local-constant	110f555c836f56076a15af99d73fbfdf6c321ddabe798fabadda9f7da7584bcb	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
DAT_003453ff	0x003453ff	DIRECT_ACCESS_PROVED	0x1	initialized	6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d	0x0010ad48	0x628	0x0010af7c	lbu	3	0x0010af74;0x0010af78	cdda0991f7c26561350404eb29e220b5bc0653ae5b10aec6c8ca4910e7a42177			analysis/matching/hunt500plus-v33-validated-204.tsv	198b46bab535289a94dc3974ab342f12191763e99b5f096294b68629f210f5a7	ps2/progress28_structural_lift_recovered.o	block-local-constant	110f555c836f56076a15af99d73fbfdf6c321ddabe798fabadda9f7da7584bcb	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
DAT_00345400	0x00345400	DIRECT_ACCESS_PROVED	0x1	initialized	6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d	0x0010ad48	0x628	0x0010af98	lbu	2	0x0010af94	a2fe6a71dc931426a6d9e84c3281209cd8827199895d5db8b520e59e3e18fc9e			analysis/matching/hunt500plus-v33-validated-204.tsv	198b46bab535289a94dc3974ab342f12191763e99b5f096294b68629f210f5a7	ps2/progress28_structural_lift_recovered.o	block-local-constant	110f555c836f56076a15af99d73fbfdf6c321ddabe798fabadda9f7da7584bcb	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
DAT_00345402	0x00345402	NO_DIRECT_ACCESS_WITNESS															ps2/progress28_structural_lift_recovered.o				indexed/pointer/array/object bounds require separate proof
DAT_0034540f	0x0034540f	DIRECT_ACCESS_PROVED	0x1	initialized	6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d	0x0010a934	0x414	0x0010ac9c	sb	2	0x0010ac78;0x0010ac80	06a195732b372ed045a4634bf011164ba2ea80b792399635a19ef7abe8b8722a			analysis/matching/hunt1041-v52-validated-17.tsv	05383075b5e8de362905b18184a8b4b88c4b9e1310568ac1791fff170c6129d9	ps2/progress28_structural_lift_recovered.o	block-local-constant	7b9b22e9e4219577dc0519b524ba93e24e2829c425bdbcfe6b7213c47f245ac0	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
DAT_00345410	0x00345410	DIRECT_ACCESS_PROVED	0x1	initialized	6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d	0x0010ad48	0x628	0x0010b104	lbu	2	0x0010b100	aeba8d4466406c52ec4917d91312c86d65e842e9b72c8c7721698cc0c7a3e57f			analysis/matching/hunt500plus-v33-validated-204.tsv	198b46bab535289a94dc3974ab342f12191763e99b5f096294b68629f210f5a7	ps2/progress28_structural_lift_recovered.o	block-local-constant	110f555c836f56076a15af99d73fbfdf6c321ddabe798fabadda9f7da7584bcb	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
DAT_00345412	0x00345412	NO_DIRECT_ACCESS_WITNESS															ps2/progress28_structural_lift_recovered.o				indexed/pointer/array/object bounds require separate proof
DAT_0034541f	0x0034541f	DIRECT_ACCESS_PROVED	0x1	initialized	6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d	0x0010ad48	0x628	0x0010b168	sb	2	0x0010b160	0c21702e0cedf78f0f15ecfd58fd454c3925af3e7b466887a8848fce330feb1a			analysis/matching/hunt500plus-v33-validated-204.tsv	198b46bab535289a94dc3974ab342f12191763e99b5f096294b68629f210f5a7	ps2/progress28_structural_lift_recovered.o	block-local-constant	110f555c836f56076a15af99d73fbfdf6c321ddabe798fabadda9f7da7584bcb	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
DAT_00345420	0x00345420	DIRECT_ACCESS_PROVED	0x1	initialized	6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d	0x00175300	0x9b4	0x00175630	lbu	2	0x00175628	1b649f45c36d6f605f543acbec4d43bc1262f55f8f2928d6edeeb0578d2701b2			analysis/matching/hunt1041-v81-validated-final20.tsv	31c5aad06832fadab8d0bd703531718a87ea186d279c241a41789ae0c2608e1a	ps2/progress28_structural_lift_recovered.o	block-local-constant	a4009eee1ef43aa647aa6ccf7781cca84920b09ee285bf39976d883bdd218a99	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
DAT_00345422	0x00345422	NO_DIRECT_ACCESS_WITNESS															ps2/progress28_structural_lift_recovered.o				indexed/pointer/array/object bounds require separate proof
DAT_0034542f	0x0034542f	DIRECT_ACCESS_PROVED	0x1	initialized	6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d	0x00174728	0x108	0x00174814	lbu	2	0x0017480c	92ae1c7ee549d5bd443284d855f2628432e1027a36c5eca7deeb7cf4fd66be74			analysis/matching/hunt1041-v52-validated-17.tsv	05383075b5e8de362905b18184a8b4b88c4b9e1310568ac1791fff170c6129d9	ps2/progress28_structural_lift_recovered.o	block-local-constant	4be60f798dca820fcd3c50e07ff262c64055ea6199c4b9fe471f21dfa8368e78	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
DAT_00345432	0x00345432	NO_DIRECT_ACCESS_WITNESS															ps2/progress28_structural_lift_recovered.o				indexed/pointer/array/object bounds require separate proof
DAT_0034543f	0x0034543f	DIRECT_ACCESS_PROVED	0x1	initialized	6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d	0x0010a934	0x414	0x0010ac90	sb	2	0x0010ac78;0x0010ac80	95857356c61f13375713ef8af18ab09184b803829876c9eb931a169de5baf0f6			analysis/matching/hunt1041-v52-validated-17.tsv	05383075b5e8de362905b18184a8b4b88c4b9e1310568ac1791fff170c6129d9	ps2/progress28_structural_lift_recovered.o	block-local-constant	7b9b22e9e4219577dc0519b524ba93e24e2829c425bdbcfe6b7213c47f245ac0	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
DAT_00345440	0x00345440	DIRECT_ACCESS_PROVED	0x1	initialized	6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d	0x001742b4	0x34	0x001742c8	lbu	2	0x001742b8	db05f21042feb678d95810b167654dc5039df57d7e7f093682b072d92c6dd5aa			analysis/matching/hunt400-v9-validated-64.tsv	b3f060b4eb6026892fe5c21b010273bd806125d898cc7d50bf05631d6d64e6f8	ps2/progress28_structural_lift_recovered.o	block-local-constant	aa5de3e0a51941f8a0494c3a6eed85ea04bc1b168573135c97f41893074181eb	16753135a76a1b681eab49fafb84328a2664bb7a5fbea8737269b9f7c366ee03	minimum directly accessed span; complete object/array extent and final layout unproved
