address	name	area	provenance	source	profile	detail	object	object_symbol	object_size	boundary	result	differing_bytes	raw_equal	normalized_equal	unknown_relocations	object_sha256
0x0018836c	DrawClippedTile16Add1_2	renderer	snes9x-1.42-official-lysator-source	https://www.lysator.liu.se/snes9x/1.42/snes9x-1.42-src.tar.gz; sha256=136c7c9bf826bf9dba91073aae14e4b315ab78e67eee189322dec2637e949ffb; tile.cpp; profile=unzip-os-short; memory.h=compat-string.h	name-strict	demangled=DrawClippedTile16Add1_2(unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int)	build/matching/hunt400v9/objects/snes9x-1.42/f296238d5f9ecd8d778f.o	_Z23DrawClippedTile16Add1_2jjjjjj	1176	exact-next-boundary	MATCH	0	False	True		b003026716145745fe0a8332d35cf60bb6de086b7818e079d24f3af273bf7e85
0x00188804	DrawTile16Sub	renderer	snes9x-1.42-official-lysator-source	https://www.lysator.liu.se/snes9x/1.42/snes9x-1.42-src.tar.gz; sha256=136c7c9bf826bf9dba91073aae14e4b315ab78e67eee189322dec2637e949ffb; tile.cpp; profile=unzip-os-short; memory.h=compat-string.h	name-strict	demangled=DrawTile16Sub(unsigned int, unsigned int, unsigned int, unsigned int)	build/matching/hunt400v9/objects/snes9x-1.42/f296238d5f9ecd8d778f.o	_Z13DrawTile16Subjjjj	796	exact-next-boundary	MATCH	0	False	True		b003026716145745fe0a8332d35cf60bb6de086b7818e079d24f3af273bf7e85
0x00188b20	DrawClippedTile16Sub	renderer	snes9x-1.42-official-lysator-source	https://www.lysator.liu.se/snes9x/1.42/snes9x-1.42-src.tar.gz; sha256=136c7c9bf826bf9dba91073aae14e4b315ab78e67eee189322dec2637e949ffb; tile.cpp; profile=unzip-os-short; memory.h=compat-string.h	name-strict	demangled=DrawClippedTile16Sub(unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int)	build/matching/hunt400v9/objects/snes9x-1.42/f296238d5f9ecd8d778f.o	_Z20DrawClippedTile16Subjjjjjj	1176	exact-next-boundary	MATCH	0	False	True		b003026716145745fe0a8332d35cf60bb6de086b7818e079d24f3af273bf7e85
0x00188fb8	DrawTile16Sub1_2	renderer	snes9x-1.42-official-lysator-source	https://www.lysator.liu.se/snes9x/1.42/snes9x-1.42-src.tar.gz; sha256=136c7c9bf826bf9dba91073aae14e4b315ab78e67eee189322dec2637e949ffb; tile.cpp; profile=unzip-os-short; memory.h=compat-string.h	name-strict	demangled=DrawTile16Sub1_2(unsigned int, unsigned int, unsigned int, unsigned int)	build/matching/hunt400v9/objects/snes9x-1.42/f296238d5f9ecd8d778f.o	_Z16DrawTile16Sub1_2jjjj	796	exact-next-boundary	MATCH	0	False	True		b003026716145745fe0a8332d35cf60bb6de086b7818e079d24f3af273bf7e85
0x001892d4	DrawClippedTile16Sub1_2	renderer	snes9x-1.42-official-lysator-source	https://www.lysator.liu.se/snes9x/1.42/snes9x-1.42-src.tar.gz; sha256=136c7c9bf826bf9dba91073aae14e4b315ab78e67eee189322dec2637e949ffb; tile.cpp; profile=unzip-os-short; memory.h=compat-string.h	name-strict	demangled=DrawClippedTile16Sub1_2(unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int)	build/matching/hunt400v9/objects/snes9x-1.42/f296238d5f9ecd8d778f.o	_Z23DrawClippedTile16Sub1_2jjjjjj	1176	exact-next-boundary	MATCH	0	False	True		b003026716145745fe0a8332d35cf60bb6de086b7818e079d24f3af273bf7e85
0x0018976c	DrawTile16FixedAdd1_2	renderer	snes9x-1.42-official-lysator-source	https://www.lysator.liu.se/snes9x/1.42/snes9x-1.42-src.tar.gz; sha256=136c7c9bf826bf9dba91073aae14e4b315ab78e67eee189322dec2637e949ffb; tile.cpp; profile=unzip-os-short; memory.h=compat-string.h	name-strict	demangled=DrawTile16FixedAdd1_2(unsigned int, unsigned int, unsigned int, unsigned int)	build/matching/hunt400v9/objects/snes9x-1.42/f296238d5f9ecd8d778f.o	_Z21DrawTile16FixedAdd1_2jjjj	796	exact-next-boundary	MATCH	0	False	True		b003026716145745fe0a8332d35cf60bb6de086b7818e079d24f3af273bf7e85
0x00189a88	DrawClippedTile16FixedAdd1_2	renderer	snes9x-1.42-official-lysator-source	https://www.lysator.liu.se/snes9x/1.42/snes9x-1.42-src.tar.gz; sha256=136c7c9bf826bf9dba91073aae14e4b315ab78e67eee189322dec2637e949ffb; tile.cpp; profile=unzip-os-short; memory.h=compat-string.h	name-strict	demangled=DrawClippedTile16FixedAdd1_2(unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int)	build/matching/hunt400v9/objects/snes9x-1.42/f296238d5f9ecd8d778f.o	_Z28DrawClippedTile16FixedAdd1_2jjjjjj	1176	exact-next-boundary	MATCH	0	False	True		b003026716145745fe0a8332d35cf60bb6de086b7818e079d24f3af273bf7e85
0x00189f20	DrawTile16FixedSub1_2	renderer	snes9x-1.42-official-lysator-source	https://www.lysator.liu.se/snes9x/1.42/snes9x-1.42-src.tar.gz; sha256=136c7c9bf826bf9dba91073aae14e4b315ab78e67eee189322dec2637e949ffb; tile.cpp; profile=unzip-os-short; memory.h=compat-string.h	name-strict	demangled=DrawTile16FixedSub1_2(unsigned int, unsigned int, unsigned int, unsigned int)	build/matching/hunt400v9/objects/snes9x-1.42/f296238d5f9ecd8d778f.o	_Z21DrawTile16FixedSub1_2jjjj	796	exact-next-boundary	MATCH	0	False	True		b003026716145745fe0a8332d35cf60bb6de086b7818e079d24f3af273bf7e85
0x0018a23c	DrawClippedTile16FixedSub1_2	renderer	snes9x-1.42-official-lysator-source	https://www.lysator.liu.se/snes9x/1.42/snes9x-1.42-src.tar.gz; sha256=136c7c9bf826bf9dba91073aae14e4b315ab78e67eee189322dec2637e949ffb; tile.cpp; profile=unzip-os-short; memory.h=compat-string.h	name-strict	demangled=DrawClippedTile16FixedSub1_2(unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int)	build/matching/hunt400v9/objects/snes9x-1.42/f296238d5f9ecd8d778f.o	_Z28DrawClippedTile16FixedSub1_2jjjjjj	1176	exact-next-boundary	MATCH	0	False	True		b003026716145745fe0a8332d35cf60bb6de086b7818e079d24f3af273bf7e85
0x0019c5cc	snes_dispatch_0019c5cc	dispatch-leaf	snes9x-1.42-official-lysator-source	https://www.lysator.liu.se/snes9x/1.42/snes9x-1.42-src.tar.gz; sha256=136c7c9bf826bf9dba91073aae14e4b315ab78e67eee189322dec2637e949ffb; snapshot.cpp; profile=unzip-os-short; memory.h=compat-string.h	anonymous-strict-fingerprint	demangled=Snapshot; candidates=2; raw_sha256=efeab6e4686e76aab3201bf30e8045fff9001d7a63efcb37418a20616008bb84	build/matching/hunt400v9/objects/snes9x-1.42/c1ddbae027bc9aae5f9b.o	Snapshot	28	exact-next-boundary	MATCH	0	False	True		5c97dad2a3317fd2c5ae0bd9bf6d9469186c9332f6473bcff6ef8d34c3774b99
0x001ac734	GetBasePointer	memory	snes9x-1.42-official-lysator-source	https://www.lysator.liu.se/snes9x/1.42/snes9x-1.42-src.tar.gz; sha256=136c7c9bf826bf9dba91073aae14e4b315ab78e67eee189322dec2637e949ffb; dma.cpp; profile=unzip-os-short; memory.h=compat-string.h	name-strict	demangled=GetBasePointer(unsigned int)	build/matching/hunt400v9/objects/snes9x-1.42/48ef2e12b6c8994057fa.o	_Z14GetBasePointerj	260	exact-next-boundary	MATCH	0	False	True		038dfb7b5dc57d59496308b49ace4566be6c8822e8de23e7995ad798f4cea4cd
0x001aca50	S9xAPUSetByte	audio	snes9x-1.42-official-lysator-source	https://www.lysator.liu.se/snes9x/1.42/snes9x-1.42-src.tar.gz; sha256=136c7c9bf826bf9dba91073aae14e4b315ab78e67eee189322dec2637e949ffb; spc700.cpp; profile=unzip-os-short; memory.h=compat-string.h	anonymous-strict-fingerprint	demangled=S9xAPUSetByteZ(unsigned char, unsigned char); candidates=1; raw_sha256=b30fc9b19b510c24f0e2c225f42d5af4fb688e818be74589852f72c895fa1291	build/matching/hunt400v9/objects/snes9x-1.42/359a3b1f5b3239784088.o	_Z14S9xAPUSetByteZhh	236	exact-next-boundary	MATCH	0	False	True		21498dd5b4ed5dff9c7126e3e85608833bccf9727dd703ab516eb36c6aaf70fd
0x001acbf0	S9xAPUSetByteZ	audio	snes9x-1.42-official-lysator-source	https://www.lysator.liu.se/snes9x/1.42/snes9x-1.42-src.tar.gz; sha256=136c7c9bf826bf9dba91073aae14e4b315ab78e67eee189322dec2637e949ffb; spc700.cpp; profile=unzip-os-short; memory.h=compat-string.h	anonymous-strict-fingerprint	demangled=S9xAPUSetByte(unsigned char, unsigned int); candidates=1; raw_sha256=41633a262af982ce4eaeb76ec415c1c51aad90f388e445bb1cc12d1e577ba728	build/matching/hunt400v9/objects/snes9x-1.42/359a3b1f5b3239784088.o	_Z13S9xAPUSetBytehj	276	exact-next-boundary	MATCH	0	False	True		21498dd5b4ed5dff9c7126e3e85608833bccf9727dd703ab516eb36c6aaf70fd
0x001acd04	WRITE_4PIXELS	renderer	snes9x-1.42-official-lysator-source	https://www.lysator.liu.se/snes9x/1.42/snes9x-1.42-src.tar.gz; sha256=136c7c9bf826bf9dba91073aae14e4b315ab78e67eee189322dec2637e949ffb; tile.cpp; profile=unzip-os-short; memory.h=compat-string.h	name-strict	demangled=WRITE_4PIXELS(unsigned int, unsigned char*)	build/matching/hunt400v9/objects/snes9x-1.42/f296238d5f9ecd8d778f.o	_Z13WRITE_4PIXELSjPh	292	exact-next-boundary	MATCH	0	False	True		b003026716145745fe0a8332d35cf60bb6de086b7818e079d24f3af273bf7e85
0x001ace28	WRITE_4PIXELS_FLIPPED	renderer	snes9x-1.42-official-lysator-source	https://www.lysator.liu.se/snes9x/1.42/snes9x-1.42-src.tar.gz; sha256=136c7c9bf826bf9dba91073aae14e4b315ab78e67eee189322dec2637e949ffb; tile.cpp; profile=unzip-os-short; memory.h=compat-string.h	name-strict	demangled=WRITE_4PIXELS_FLIPPED(unsigned int, unsigned char*)	build/matching/hunt400v9/objects/snes9x-1.42/f296238d5f9ecd8d778f.o	_Z21WRITE_4PIXELS_FLIPPEDjPh	292	exact-next-boundary	MATCH	0	False	True		b003026716145745fe0a8332d35cf60bb6de086b7818e079d24f3af273bf7e85
0x001acf4c	WRITE_4PIXELSx2	renderer	snes9x-1.42-official-lysator-source	https://www.lysator.liu.se/snes9x/1.42/snes9x-1.42-src.tar.gz; sha256=136c7c9bf826bf9dba91073aae14e4b315ab78e67eee189322dec2637e949ffb; tile.cpp; profile=unzip-os-short; memory.h=compat-string.h	name-strict	demangled=WRITE_4PIXELSx2(unsigned int, unsigned char*)	build/matching/hunt400v9/objects/snes9x-1.42/f296238d5f9ecd8d778f.o	_Z15WRITE_4PIXELSx2jPh	324	exact-next-boundary	MATCH	0	False	True		b003026716145745fe0a8332d35cf60bb6de086b7818e079d24f3af273bf7e85
0x001ad1d4	WRITE_4PIXELSx2x2	renderer	snes9x-1.42-official-lysator-source	https://www.lysator.liu.se/snes9x/1.42/snes9x-1.42-src.tar.gz; sha256=136c7c9bf826bf9dba91073aae14e4b315ab78e67eee189322dec2637e949ffb; tile.cpp; profile=unzip-os-short; memory.h=compat-string.h	name-strict	demangled=WRITE_4PIXELSx2x2(unsigned int, unsigned char*)	build/matching/hunt400v9/objects/snes9x-1.42/f296238d5f9ecd8d778f.o	_Z17WRITE_4PIXELSx2x2jPh	452	exact-next-boundary	MATCH	0	False	True		b003026716145745fe0a8332d35cf60bb6de086b7818e079d24f3af273bf7e85
0x001ad398	WRITE_4PIXELS_FLIPPEDx2x2	renderer	snes9x-1.42-official-lysator-source	https://www.lysator.liu.se/snes9x/1.42/snes9x-1.42-src.tar.gz; sha256=136c7c9bf826bf9dba91073aae14e4b315ab78e67eee189322dec2637e949ffb; tile.cpp; profile=unzip-os-short; memory.h=compat-string.h	name-strict	demangled=WRITE_4PIXELS_FLIPPEDx2x2(unsigned int, unsigned char*)	build/matching/hunt400v9/objects/snes9x-1.42/f296238d5f9ecd8d778f.o	_Z25WRITE_4PIXELS_FLIPPEDx2x2jPh	452	exact-next-boundary	MATCH	0	False	True		b003026716145745fe0a8332d35cf60bb6de086b7818e079d24f3af273bf7e85
0x001ad55c	WRITE_4PIXELS16	renderer	snes9x-1.42-official-lysator-source	https://www.lysator.liu.se/snes9x/1.42/snes9x-1.42-src.tar.gz; sha256=136c7c9bf826bf9dba91073aae14e4b315ab78e67eee189322dec2637e949ffb; tile.cpp; profile=unzip-os-short; memory.h=compat-string.h	name-strict	demangled=WRITE_4PIXELS16(unsigned int, unsigned char*)	build/matching/hunt400v9/objects/snes9x-1.42/f296238d5f9ecd8d778f.o	_Z15WRITE_4PIXELS16jPh	296	exact-next-boundary	MATCH	0	False	True		b003026716145745fe0a8332d35cf60bb6de086b7818e079d24f3af273bf7e85
0x001ad684	WRITE_4PIXELS16_FLIPPED	renderer	snes9x-1.42-official-lysator-source	https://www.lysator.liu.se/snes9x/1.42/snes9x-1.42-src.tar.gz; sha256=136c7c9bf826bf9dba91073aae14e4b315ab78e67eee189322dec2637e949ffb; tile.cpp; profile=unzip-os-short; memory.h=compat-string.h	name-strict	demangled=WRITE_4PIXELS16_FLIPPED(unsigned int, unsigned char*)	build/matching/hunt400v9/objects/snes9x-1.42/f296238d5f9ecd8d778f.o	_Z23WRITE_4PIXELS16_FLIPPEDjPh	296	exact-next-boundary	MATCH	0	False	True		b003026716145745fe0a8332d35cf60bb6de086b7818e079d24f3af273bf7e85
0x001ad7ac	WRITE_4PIXELS16x2	renderer	snes9x-1.42-official-lysator-source	https://www.lysator.liu.se/snes9x/1.42/snes9x-1.42-src.tar.gz; sha256=136c7c9bf826bf9dba91073aae14e4b315ab78e67eee189322dec2637e949ffb; tile.cpp; profile=unzip-os-short; memory.h=compat-string.h	name-strict	demangled=WRITE_4PIXELS16x2(unsigned int, unsigned char*)	build/matching/hunt400v9/objects/snes9x-1.42/f296238d5f9ecd8d778f.o	_Z17WRITE_4PIXELS16x2jPh	328	exact-next-boundary	MATCH	0	False	True		b003026716145745fe0a8332d35cf60bb6de086b7818e079d24f3af273bf7e85
0x001ad8f4	WRITE_4PIXELS16_FLIPPEDx2	renderer	snes9x-1.42-official-lysator-source	https://www.lysator.liu.se/snes9x/1.42/snes9x-1.42-src.tar.gz; sha256=136c7c9bf826bf9dba91073aae14e4b315ab78e67eee189322dec2637e949ffb; tile.cpp; profile=unzip-os-short; memory.h=compat-string.h	name-strict	demangled=WRITE_4PIXELS16_FLIPPEDx2(unsigned int, unsigned char*)	build/matching/hunt400v9/objects/snes9x-1.42/f296238d5f9ecd8d778f.o	_Z25WRITE_4PIXELS16_FLIPPEDx2jPh	328	exact-next-boundary	MATCH	0	False	True		b003026716145745fe0a8332d35cf60bb6de086b7818e079d24f3af273bf7e85
0x001ada3c	WRITE_4PIXELS16x2x2	renderer	snes9x-1.42-official-lysator-source	https://www.lysator.liu.se/snes9x/1.42/snes9x-1.42-src.tar.gz; sha256=136c7c9bf826bf9dba91073aae14e4b315ab78e67eee189322dec2637e949ffb; tile.cpp; profile=unzip-os-short; memory.h=compat-string.h	name-strict	demangled=WRITE_4PIXELS16x2x2(unsigned int, unsigned char*)	build/matching/hunt400v9/objects/snes9x-1.42/f296238d5f9ecd8d778f.o	_Z19WRITE_4PIXELS16x2x2jPh	504	exact-next-boundary	MATCH	0	False	True		b003026716145745fe0a8332d35cf60bb6de086b7818e079d24f3af273bf7e85
0x001adc34	WRITE_4PIXELS16_FLIPPEDx2x2	renderer	snes9x-1.42-official-lysator-source	https://www.lysator.liu.se/snes9x/1.42/snes9x-1.42-src.tar.gz; sha256=136c7c9bf826bf9dba91073aae14e4b315ab78e67eee189322dec2637e949ffb; tile.cpp; profile=unzip-os-short; memory.h=compat-string.h	name-strict	demangled=WRITE_4PIXELS16_FLIPPEDx2x2(unsigned int, unsigned char*)	build/matching/hunt400v9/objects/snes9x-1.42/f296238d5f9ecd8d778f.o	_Z27WRITE_4PIXELS16_FLIPPEDx2x2jPh	504	exact-next-boundary	MATCH	0	False	True		b003026716145745fe0a8332d35cf60bb6de086b7818e079d24f3af273bf7e85
